timestamp,t,ph
2026-07-22T12:09:15.574,0.0,10.483
2026-07-22T12:09:17.213,2.026,10.382
2026-07-22T12:09:18.852,3.665,10.313
2026-07-22T12:09:20.490,5.304,10.263
2026-07-22T12:09:22.129,6.943,10.23
2026-07-22T12:09:23.768,8.581,10.206
2026-07-22T12:09:25.407,10.219,10.181
2026-07-22T12:09:27.046,11.858,10.158
2026-07-22T12:09:28.685,13.497,10.134
2026-07-22T12:09:30.324,15.137,10.107
2026-07-22T12:09:31.963,16.776,10.099
2026-07-22T12:09:33.601,18.415,10.098
2026-07-22T12:09:35.240,20.053,10.086
2026-07-22T12:09:36.880,21.692,10.068
2026-07-22T12:09:38.517,23.331,10.049
2026-07-22T12:09:40.157,24.969,10.033
2026-07-22T12:09:41.796,26.609,10.026
2026-07-22T12:09:43.434,28.247,10.024
2026-07-22T12:09:45.073,29.886,10.01
2026-07-22T12:09:46.710,31.525,9.985
2026-07-22T12:09:48.348,33.162,9.983
2026-07-22T12:09:49.986,34.8,9.98
2026-07-22T12:09:51.624,36.438,9.958
2026-07-22T12:09:53.261,38.076,9.966
2026-07-22T12:09:54.898,39.713,9.94
2026-07-22T12:09:56.535,41.35,9.939
2026-07-22T12:09:58.173,42.987,9.916
2026-07-22T12:09:59.811,44.625,9.919
2026-07-22T12:10:01.448,46.263,9.915
2026-07-22T12:10:03.086,47.9,9.889
2026-07-22T12:10:04.724,49.538,9.883
2026-07-22T12:10:06.362,51.177,9.888
2026-07-22T12:10:07.999,52.813,9.865
2026-07-22T12:10:09.636,54.45,9.874
2026-07-22T12:10:11.273,56.087,9.848
2026-07-22T12:10:12.910,57.725,9.843
2026-07-22T12:10:14.548,59.362,9.841
2026-07-22T12:10:16.185,61.0,9.83
2026-07-22T12:10:17.823,62.637,9.828
2026-07-22T12:10:19.461,64.276,9.823
2026-07-22T12:10:21.100,65.914,9.815
2026-07-22T12:10:22.737,67.551,9.797
2026-07-22T12:10:24.375,69.189,9.793
2026-07-22T12:10:26.012,70.826,9.797
2026-07-22T12:10:27.649,72.463,9.779
2026-07-22T12:10:29.287,74.101,9.774
2026-07-22T12:10:30.923,75.738,9.786
2026-07-22T12:10:32.561,77.375,9.755
2026-07-22T12:10:34.198,79.013,9.759
2026-07-22T12:10:35.836,80.65,9.76
2026-07-22T12:10:37.473,82.288,9.744
2026-07-22T12:10:39.111,83.925,9.738
2026-07-22T12:10:40.748,85.563,9.744
2026-07-22T12:10:42.386,87.2,9.728
2026-07-22T12:10:44.024,88.838,9.715
2026-07-22T12:10:45.661,90.475,9.724
2026-07-22T12:10:47.299,92.113,9.721
2026-07-22T12:10:48.936,93.751,9.704
2026-07-22T12:10:50.573,95.388,9.698
2026-07-22T12:10:52.210,97.025,9.703
2026-07-22T12:10:53.848,98.662,9.68
2026-07-22T12:10:55.485,100.299,9.675
2026-07-22T12:10:57.121,101.936,9.682
2026-07-22T12:10:58.759,103.573,9.661
2026-07-22T12:11:00.397,105.211,9.654
2026-07-22T12:11:02.036,106.85,9.646
2026-07-22T12:11:03.673,108.487,9.655
2026-07-22T12:11:05.311,110.125,9.652
2026-07-22T12:11:06.948,111.762,9.631
2026-07-22T12:11:08.585,113.399,9.623
2026-07-22T12:11:10.222,115.037,9.63
2026-07-22T12:11:11.859,116.674,9.62
2026-07-22T12:11:13.497,118.311,9.604
2026-07-22T12:11:15.134,119.948,9.605
2026-07-22T12:11:16.772,121.586,9.609
