timestamp,t,ph
2026-07-22T12:24:17.774,0.0,11.997
2026-07-22T12:24:19.414,1.638,12.258
2026-07-22T12:24:21.054,3.278,12.392
2026-07-22T12:24:22.693,4.918,12.472
2026-07-22T12:24:24.333,6.557,12.522
2026-07-22T12:24:25.972,8.196,12.559
2026-07-22T12:24:27.612,9.835,12.598
2026-07-22T12:24:29.251,11.476,12.623
2026-07-22T12:24:30.891,13.115,12.641
2026-07-22T12:24:32.531,14.755,12.666
2026-07-22T12:24:34.169,16.394,12.687
2026-07-22T12:24:35.808,18.033,12.712
2026-07-22T12:24:37.447,19.671,12.727
2026-07-22T12:24:39.085,21.311,12.74
2026-07-22T12:24:40.724,22.949,12.735
2026-07-22T12:24:42.363,24.588,12.739
2026-07-22T12:24:44.003,26.227,12.756
2026-07-22T12:24:45.642,27.866,12.763
2026-07-22T12:24:47.281,29.506,12.77
2026-07-22T12:24:48.920,31.145,12.788
2026-07-22T12:24:50.559,32.784,12.801
2026-07-22T12:24:52.197,34.422,12.801
2026-07-22T12:24:53.836,36.061,12.794
2026-07-22T12:24:55.475,37.7,12.801
2026-07-22T12:24:57.114,39.339,12.799
2026-07-22T12:24:58.752,40.977,12.815
2026-07-22T12:25:00.391,42.616,12.823
2026-07-22T12:25:02.030,44.255,12.834
2026-07-22T12:25:03.668,45.893,12.82
2026-07-22T12:25:05.307,47.532,12.817
2026-07-22T12:25:06.946,49.171,12.819
2026-07-22T12:25:08.585,50.809,12.835
2026-07-22T12:25:10.224,52.449,12.825
2026-07-22T12:25:11.863,54.088,12.842
2026-07-22T12:25:13.502,55.727,12.851
2026-07-22T12:25:15.141,57.365,12.843
2026-07-22T12:25:16.781,59.005,12.84
2026-07-22T12:25:18.420,60.645,12.85
2026-07-22T12:25:20.059,62.284,12.844
2026-07-22T12:25:21.698,63.922,12.835
2026-07-22T12:25:23.338,65.562,12.845
2026-07-22T12:25:24.977,67.202,12.849
2026-07-22T12:25:26.617,68.841,12.84
2026-07-22T12:25:28.256,70.481,12.848
2026-07-22T12:25:29.895,72.12,12.855
2026-07-22T12:25:31.534,73.758,12.866
2026-07-22T12:25:33.174,75.398,12.868
2026-07-22T12:25:34.813,77.037,12.874
2026-07-22T12:25:36.451,78.676,12.866
2026-07-22T12:25:38.090,80.315,12.861
2026-07-22T12:25:39.729,81.953,12.861
2026-07-22T12:25:41.367,83.592,12.868
2026-07-22T12:25:43.007,85.231,12.873
2026-07-22T12:25:44.647,86.871,12.869
2026-07-22T12:25:46.286,88.511,12.868
2026-07-22T12:25:47.925,90.15,12.866
2026-07-22T12:25:49.564,91.788,12.878
2026-07-22T12:25:51.203,93.427,12.886
2026-07-22T12:25:52.843,95.067,12.881
2026-07-22T12:25:54.482,96.706,12.886
2026-07-22T12:25:56.121,98.345,12.885
2026-07-22T12:25:57.761,99.985,12.886
2026-07-22T12:25:59.400,101.624,12.888
2026-07-22T12:26:01.040,103.264,12.896
2026-07-22T12:26:02.678,104.903,12.888
2026-07-22T12:26:04.317,106.542,12.883
2026-07-22T12:26:05.956,108.181,12.886
2026-07-22T12:26:07.595,109.819,12.875
2026-07-22T12:26:09.234,111.459,12.874
2026-07-22T12:26:10.873,113.098,12.874
2026-07-22T12:26:12.511,114.736,12.876
2026-07-22T12:26:14.150,116.375,12.881
2026-07-22T12:26:15.789,118.014,12.887
2026-07-22T12:26:17.429,119.653,12.886
2026-07-22T12:26:19.068,121.292,12.883
