timestamp,t,ph
2026-07-22T11:45:09.769,0.0,9.053
2026-07-22T11:45:11.406,1.637,9.96
2026-07-22T11:45:13.046,3.275,10.248
2026-07-22T11:45:14.685,4.913,10.389
2026-07-22T11:45:16.323,6.553,10.467
2026-07-22T11:45:17.963,8.191,10.532
2026-07-22T11:45:19.603,9.831,10.577
2026-07-22T11:45:21.241,11.471,10.606
2026-07-22T11:45:22.880,13.109,10.642
2026-07-22T11:45:24.519,14.748,10.665
2026-07-22T11:45:26.157,16.387,10.687
2026-07-22T11:45:27.797,18.025,10.71
2026-07-22T11:45:29.436,19.665,10.716
2026-07-22T11:45:31.076,21.304,10.727
2026-07-22T11:45:32.715,22.943,10.745
2026-07-22T11:45:34.354,24.583,10.756
2026-07-22T11:45:35.993,26.222,10.769
2026-07-22T11:45:37.631,27.86,10.781
2026-07-22T11:45:39.271,29.499,10.789
2026-07-22T11:45:40.912,31.14,10.808
2026-07-22T11:45:42.551,32.78,10.81
2026-07-22T11:45:44.190,34.419,10.809
2026-07-22T11:45:45.829,36.058,10.819
2026-07-22T11:45:47.468,37.696,10.82
2026-07-22T11:45:49.106,39.335,10.822
2026-07-22T11:45:50.745,40.974,10.83
2026-07-22T11:45:52.383,42.612,10.834
2026-07-22T11:45:54.022,44.251,10.837
2026-07-22T11:45:55.661,45.89,10.843
2026-07-22T11:45:57.300,47.529,10.842
2026-07-22T11:45:58.940,49.168,10.846
2026-07-22T11:46:00.579,50.808,10.863
2026-07-22T11:46:02.219,52.447,10.87
2026-07-22T11:46:03.858,54.087,10.877
2026-07-22T11:46:05.497,55.726,10.882
2026-07-22T11:46:07.136,57.365,10.878
2026-07-22T11:46:08.776,59.004,10.877
2026-07-22T11:46:10.415,60.644,10.873
2026-07-22T11:46:12.054,62.283,10.871
2026-07-22T11:46:13.694,63.922,10.877
2026-07-22T11:46:15.334,65.562,10.877
2026-07-22T11:46:16.973,67.202,10.883
2026-07-22T11:46:18.612,68.841,10.89
2026-07-22T11:46:20.251,70.48,10.89
2026-07-22T11:46:21.889,72.119,10.887
2026-07-22T11:46:23.528,73.757,10.886
2026-07-22T11:46:25.167,75.396,10.89
2026-07-22T11:46:26.805,77.034,10.891
2026-07-22T11:46:28.445,78.674,10.896
2026-07-22T11:46:30.084,80.313,10.894
2026-07-22T11:46:31.724,81.952,10.892
2026-07-22T11:46:33.363,83.593,10.907
2026-07-22T11:46:35.002,85.231,10.897
2026-07-22T11:46:36.639,86.869,10.901
2026-07-22T11:46:38.279,88.507,10.913
2026-07-22T11:46:39.918,90.147,10.913
2026-07-22T11:46:41.557,91.786,10.913
2026-07-22T11:46:43.196,93.425,10.92
2026-07-22T11:46:44.834,95.063,10.922
2026-07-22T11:46:46.473,96.702,10.915
2026-07-22T11:46:48.111,98.341,10.904
2026-07-22T11:46:49.751,99.979,10.905
2026-07-22T11:46:51.390,101.619,10.906
2026-07-22T11:46:53.028,103.258,10.911
2026-07-22T11:46:54.667,104.896,10.923
2026-07-22T11:46:56.306,106.535,10.929
2026-07-22T11:46:57.944,108.174,10.929
2026-07-22T11:46:59.584,109.812,10.919
2026-07-22T11:47:01.223,111.451,10.926
2026-07-22T11:47:02.863,113.091,10.929
2026-07-22T11:47:04.501,114.73,10.925
2026-07-22T11:47:06.141,116.369,10.921
2026-07-22T11:47:07.780,118.008,10.922
2026-07-22T11:47:09.419,119.648,10.914
2026-07-22T11:47:11.059,121.287,10.923
