timestamp,t,ph
2026-07-22T12:06:14.153,0.0,9.551
2026-07-22T12:06:15.792,1.636,10.13
2026-07-22T12:06:17.430,3.275,10.325
2026-07-22T12:06:19.070,4.913,10.435
2026-07-22T12:06:20.709,6.553,10.484
2026-07-22T12:06:22.348,8.192,10.531
2026-07-22T12:06:23.986,9.831,10.572
2026-07-22T12:06:25.626,11.471,10.59
2026-07-22T12:06:27.265,13.109,10.619
2026-07-22T12:06:28.903,14.748,10.645
2026-07-22T12:06:30.543,16.387,10.649
2026-07-22T12:06:32.181,18.026,10.662
2026-07-22T12:06:33.821,19.665,10.68
2026-07-22T12:06:35.460,21.304,10.685
2026-07-22T12:06:37.099,22.943,10.694
2026-07-22T12:06:38.738,24.583,10.712
2026-07-22T12:06:40.377,26.222,10.715
2026-07-22T12:06:42.017,27.861,10.722
2026-07-22T12:06:43.656,29.5,10.733
2026-07-22T12:06:45.294,31.139,10.733
2026-07-22T12:06:46.933,32.777,10.736
2026-07-22T12:06:48.572,34.416,10.741
2026-07-22T12:06:50.211,36.055,10.738
2026-07-22T12:06:51.849,37.694,10.74
2026-07-22T12:06:53.488,39.333,10.748
2026-07-22T12:06:55.126,40.971,10.74
2026-07-22T12:06:56.765,42.609,10.744
2026-07-22T12:06:58.403,44.248,10.761
2026-07-22T12:07:00.042,45.886,10.769
2026-07-22T12:07:01.681,47.526,10.763
2026-07-22T12:07:03.321,49.165,10.765
2026-07-22T12:07:04.959,50.804,10.765
2026-07-22T12:07:06.599,52.442,10.776
2026-07-22T12:07:08.238,54.082,10.771
2026-07-22T12:07:09.876,55.721,10.781
2026-07-22T12:07:11.514,57.359,10.785
2026-07-22T12:07:13.153,58.997,10.788
2026-07-22T12:07:14.792,60.636,10.795
2026-07-22T12:07:16.431,62.276,10.785
2026-07-22T12:07:18.070,63.915,10.786
2026-07-22T12:07:19.709,65.554,10.788
2026-07-22T12:07:21.348,67.193,10.784
2026-07-22T12:07:22.988,68.832,10.786
2026-07-22T12:07:24.627,70.471,10.786
2026-07-22T12:07:26.265,72.11,10.78
2026-07-22T12:07:27.904,73.748,10.791
2026-07-22T12:07:29.544,75.388,10.782
2026-07-22T12:07:31.183,77.027,10.781
2026-07-22T12:07:32.822,78.666,10.792
2026-07-22T12:07:34.460,80.305,10.785
2026-07-22T12:07:36.099,81.944,10.784
2026-07-22T12:07:37.738,83.582,10.788
2026-07-22T12:07:39.378,85.221,10.792
2026-07-22T12:07:41.017,86.861,10.803
2026-07-22T12:07:42.656,88.5,10.809
2026-07-22T12:07:44.295,90.139,10.805
2026-07-22T12:07:45.934,91.778,10.804
2026-07-22T12:07:47.572,93.417,10.812
2026-07-22T12:07:49.212,95.056,10.805
2026-07-22T12:07:50.850,96.695,10.803
2026-07-22T12:07:52.490,98.334,10.807
2026-07-22T12:07:54.128,99.973,10.808
2026-07-22T12:07:55.767,101.612,10.805
2026-07-22T12:07:57.406,103.25,10.802
2026-07-22T12:07:59.043,104.889,10.81
2026-07-22T12:08:00.682,106.527,10.816
2026-07-22T12:08:02.321,108.165,10.822
2026-07-22T12:08:03.960,109.804,10.825
2026-07-22T12:08:05.599,111.443,10.819
2026-07-22T12:08:07.238,113.082,10.812
2026-07-22T12:08:08.877,114.721,10.817
2026-07-22T12:08:10.516,116.36,10.813
2026-07-22T12:08:12.155,117.999,10.805
2026-07-22T12:08:13.795,119.639,10.813
2026-07-22T12:08:15.434,121.278,10.814
